ID_REF,Gene_Symbol,GSM77298,GSM77299,GSM77300,GSM77301,GSM77302,GSM77303,GSM77304,GSM77305,GSM77306,GSM77307,GSM77308,GSM77309,GSM77310,GSM77311,GSM77312,GSM77313,GSM77314,GSM77315,GSM77316,GSM77317,GSM77318,GSM77319,GSM77320,GSM77321,GSM77322,GSM77323,GSM77324,GSM77325,GSM77326,GSM77327,GSM77328,GSM77329,GSM77330,GSM77331,GSM77332,GSM77333
10001_at,MID2,1.994324565,1.805780292,1.173666358,1.1473566290000001,0.9405163529999999,0.930283248,0.83856988,1.067920566,3.21670723,1.644618869,2.239726067,2.6903553010000003,2.165327311,1.929545522,1.509029269,0.821917832,1.030100346,0.888775468,0.8645095829999999,2.9773218630000002,2.731428623,2.197734118,2.7060084339999997,2.676266193,2.572649479,1.4781064990000001,1.255656123,1.0152130129999999,1.010330558,0.8571428659999999,0.97694844,3.5265758039999997,2.535164833,2.319881916,2.673407316,2.965767384
10002_i_at,RPS25B,6.207718849,5.685548782000001,7.723042488,8.091114044,8.329966545,7.448801517000001,6.802816868,8.758621216,11.02421284,8.02130127,7.337899685,7.411167145,5.122847557,5.736363888,6.98419857,5.460045815,10.25083637,7.1142854689999995,6.03336668,8.867170333999999,6.296000004,6.90525198,7.762875557,5.1926517489999995,5.852258682,5.423668385,7.071266651,8.424949646,7.313016415,7.883403778,7.673984527999999,10.81582165,6.5813193320000005,8.344488144,8.014155387999999,7.818464279
10003_f_at,RPS25B,22.51645851,11.07745647,19.84449577,17.49943733,17.20314407,18.38671112,19.45720482,23.99895477,50.00363159,33.29484177,36.15296936,24.93908501,15.49827862,12.37727261,14.69864559,17.03881264,23.16387939,16.66530609,19.61880684,32.13822937,36.33371353,24.51184464,24.52575111,20.65739822,25.64957237,14.42366982,18.35859871,15.59837818,17.62809944,18.91281509,22.45773888,40.59085083,28.93186951,20.94881821,21.2800808,21.81431389
10005_at,NUP2,2.220204353,1.9063582419999998,2.366628885,1.8436445,1.7340067630000002,1.860566497,1.6847236159999999,2.013584137,3.1767554280000003,1.928251266,2.3401827809999998,2.655837536,2.165327311,1.9284091,1.809255123,1.739725947,2.066889524,1.7336733340000001,1.8473204369999998,2.687904835,2.93599987,2.417095661,2.82618022,2.370407104,2.623931646,2.113609552,1.9864254000000001,1.7586207390000002,1.5867768530000002,1.801470637,1.962678432,2.978986263,2.2780220509999998,2.288385868,2.733063459,2.856846333
10006_at,SGD1,0.6572077270000001,0.635838151,0.6560726170000001,0.905511856,1.127946138,1.001089334,1.069339037,1.022988558,2.917675495,0.49103140799999995,0.603881299,1.3898476359999998,0.475315779,0.474999994,0.738148987,0.643835664,1.512820482,1.3602041009999999,0.9777552490000001,2.53887701,0.89028573,0.745623052,0.9163089990000001,1.083416104,0.601953626,0.604733706,0.835972905,0.980730236,1.216942191,1.491596699,1.032930851,4.370828152,0.647252798,0.806102395,0.9383215309999999,0.895228207
10007_at,VRP1,3.346197367,3.7849709989999996,3.5709421630000002,3.767154217,3.1447813510000002,3.406318188,2.66847229,2.531870604,1.211864471,1.84977591,2.005707741,1.7309644219999998,3.8346729280000003,3.438636541,3.7291195389999996,3.828767061,3.464882851,2.9489796160000004,2.7927198410000003,2.397408247,3.593142748,2.177136898,2.4989268780000002,3.026812315,3.7264959810000002,4.142012118999999,3.295248747,2.196754694,2.200413227,2.295168161,2.7628979680000003,1.672435045,3.4769229889999997,1.912401557,2.016177893,2.3817427159999998
10010_at,ATP14,29.91146469,26.66589737,32.16685486,22.47244263,15.67227936,10.69390011,14.95232868,12.48484898,13.65375423,20.60201836,32.72602844,24.74111557,29.53157425,25.42159271,24.12415123,16.34132385,15.13377953,13.82551003,12.21233559,14.14686775,22.53257179,21.32440758,25.23283195,20.12214661,29.283273699999995,29.08639145,23.84615517,17.121704100000002,13.15082645,15.90861416,16.15148354,14.25834274,26.07692337,21.38287354,26.29423523,26.56638908
10012_at,YLR297W,1.5856980090000001,3.2138726710000003,3.719636917,3.665916681,4.057239056,4.177559853,4.202600002,2.95715785,1.439467311,1.572870016,1.890411019,1.082233429,1.863375545,3.438636541,2.793453693,2.48744297,4.86176157,3.6489796639999996,3.6622850889999996,2.068034649,1.9737142319999998,1.455200791,1.075107217,1.021847129,2.438339472,3.211834192,3.424208403,3.4208924769999998,3.751033068,4.290966511000001,4.806805611000001,1.8850431440000002,2.495604515,1.771653533,1.183013082,1.241701126
10013_at,YHC1,0.7003405090000001,0.897109807,1.0556186440000002,0.942632198,0.9405163529999999,1.0,0.97941494,0.996865213,1.415254235,0.47085204700000005,0.952054858,0.91065985,0.6739380359999999,1.139772773,1.227990985,0.929223776,1.3589743380000001,1.100000024,0.8645095829999999,1.26781857,0.903999984,0.662203908,0.6920601129999999,0.827209592,0.946275949,1.268639088,1.176470637,1.105476737,1.306818128,1.268907666,1.217343688,1.2249690290000002,0.718681335,0.704724371,0.869565189,0.836099505
10014_at,ECM38,4.196367741,4.334104061000001,3.583428144,3.841394901,3.924803972,3.290849686,3.18418169,3.4858934880000003,1.6513316630000001,3.859865427,2.917808294,2.525888205,4.905855656,4.0079545969999995,3.353273153,3.551369905,3.7034561630000002,2.943877459,2.778563976,3.6328291889999997,6.976000309,3.336766243,3.1330471039999996,3.206554174,4.980463982,4.682840347,3.57692337,2.668357134,2.988636255,2.759454012,3.548847437,3.70086503,7.218681812000001,2.77657485,2.643073559,3.1784229280000003
10015_at,EXG1,4.947786808,9.030056952999999,14.13961411,9.087739943999999,9.347924232,6.636165619,5.339111328,6.605015755,12.39346313,8.381166458,12.69748974,10.60406113,5.012629509,11.75568199,9.737020493,8.164383888,8.79821682,5.23163271,5.162790298,12.03347778,7.195428371,9.894953727999999,12.13948536,9.315789223,5.352869511000001,12.45443821,10.20814514,6.883367538,5.984503746000001,5.296218872,6.276618957999999,15.84301472,6.230769157,10.10137844,11.57836151,10.90248871
10016_at,HRI1,3.3121452330000003,2.530635595,2.947786808,3.0112488269999997,2.66554451,2.1982572080000002,2.811484098,3.402298927,2.578692436,1.902466416,2.811643839,3.6294415,2.865671873,3.305681944,3.1772007939999996,2.6757991309999998,3.9163877960000004,2.854081631,2.619817972,3.754859686,2.305142879,2.250257492,3.316523552,2.950347662,4.195360184,2.533727884,2.849547625,2.7028398510000002,2.864669323,2.9317228789999996,3.1108672619999997,4.20148325,1.815384626,2.649606466,3.3255810739999996,3.569501877
10018_at,MET17,43.29738998,25.93988419,41.94778824,43.53430939,36.99775696,33.83224487,36.01300049,31.30094147,37.91162491,40.99888229,40.19292068,41.7350235,44.92996597,24.32159233,38.29684067,26.66095924,35.81716919,26.95918274,28.85237503,40.49892044,63.46628189,37.38516998,45.5729599,35.91062546,48.06593704,22.62958527,36.46154022,28.10142136,31.34193993,32.3592453,35.39187622,43.68849945,44.58461761,34.723423,39.03336334,39.13174057
10019_at,ACO1,40.52213287,39.93179321,34.62996674,26.75140572,24.325477600000003,23.30827904,22.20476532,16.35527611,6.865617275,27.68946266,27.48287773,26.52081299,36.75430679,36.49090958,25.96388054,25.46118736,26.94537354,17.090816500000003,20.27098083,12.19762421,30.42514229,33.77548981,32.173820500000005,28.75372505,45.76678848,40.39289856,29.88801003,19.10243416,19.97210693,19.27205849,19.22612572,7.27317667,30.56373787,27.19389725,29.23356819,28.65559959
